id,invoice_id,payment_date,amount_paid,payment_method
38adea70-c77c-4654-94e7-3e2418af2e3c,63246c70-5dc7-4dec-8f74-96d4942efbb5,2024-09-21,15000,ach
6c68be25-5949-4723-931b-cd688268a312,677fcf5d-6c6f-463f-b3ba-4cba174418b3,2024-03-21,15000,check
83b627eb-6590-4b33-8478-8a6133159c0b,c0a05198-02d9-4bc6-ba95-3772a7bdf20c,2023-12-03,50000,ach
2f61f42b-fdd8-4a76-8008-30f5d30cf929,2882c5af-76d7-4614-8833-1eb529f4c02b,2024-03-21,50000,credit_card
fa65eeda-5dde-4e2c-a556-bf95bdb6c2a4,68d34f1c-44c7-4622-9dec-f3e37136825e,2024-08-10,50000,credit_card
8e8602f0-bb5b-476d-b916-05bf2b04ad6e,7d16a6a0-e078-46cd-8273-4b82b7d56e2f,2024-11-08,8546.92,ach
f02ab8dd-61e4-48ed-bc2e-c0155de459bf,7d16a6a0-e078-46cd-8273-4b82b7d56e2f,2024-11-12,6453.08,ach
f81bfd23-ab25-463d-9f85-a7f09ebae71a,16acecf5-a7e7-4874-af85-e87e06005429,2025-11-03,15000,bank_transfer
82b14fcc-a6a7-4beb-94ba-ab5074f34bd0,607f95b6-13d6-4f38-aaf2-43ffefebd2bf,2025-08-09,200000,check
9ebecb2c-0792-4ef8-a66b-82f373527d5e,702c149f-0eb4-42a5-a2e6-468c83e8a5e1,2023-06-29,200000,bank_transfer
5d776a7a-273e-434a-95ae-b4b6568e5189,df6952d3-6939-4f58-af2e-48755fcd7ed1,2023-09-07,50000,ach
0b36b97b-5922-4f7e-99a0-f95af845479c,d57de2af-4f29-4579-958e-613367fc83b4,2024-06-11,50000,bank_transfer
0b0cccc0-d7cc-4f77-9fcd-dd2ffbe5da3d,cfef2ff1-78d2-42cb-add2-f1043b06d332,2025-10-01,15000,ach
081ff706-8198-4165-a400-eed0f6dab9d9,74358953-00cb-4613-94bd-ec998bbd4b1c,2025-11-10,130937.71,ach
cbad83ca-70d8-4dee-8815-53e128becb18,74358953-00cb-4613-94bd-ec998bbd4b1c,2025-11-25,69062.29,ach
aa936c6f-5e52-40df-9887-810358a60de6,cb58e005-33d7-4d3a-a908-ac21d427e99b,2025-09-09,50000,check
0412cb21-0590-4c42-b63f-e92349af0b57,fe942b0e-7127-4685-a1bc-23496478d16d,2024-08-04,246775.12,ach
8fb8adaa-da12-488b-bf80-efea8cc64321,fe942b0e-7127-4685-a1bc-23496478d16d,2024-08-19,253224.88,bank_transfer
30d5c06b-b8e2-4fc8-bc53-20c27a2a18d7,3422b526-4cd6-4990-a317-81a7edfcfb4f,2025-11-04,15000,wire
855ff5f4-d195-4b26-90c7-4b0e399c1e52,4b9799d0-4517-4a37-94d6-d8e9bc6b1dcf,2025-02-22,15000,wire
4a1c7849-5f99-4d94-8ba8-aecaa2e7a2bd,9df30489-2020-4a04-8690-7ca86540375a,2024-10-13,200000,check
9e983070-742f-450a-a985-89810d7a37ac,69d35905-d75f-416c-a66c-32699fa27faa,2025-04-30,500000,credit_card
2af678fd-ff87-4bcd-8025-d7a65413eb0d,855dd1d8-b5bf-4309-9c68-566d9f01eb5f,2025-11-19,15000,wire
3e2ae963-d23a-412b-9b1e-58a8b7673745,22e6c3c3-30eb-4fa7-818b-11f7c7c3f81f,2023-05-26,200000,wire
50d7db10-3fd2-434a-8f87-56ee0627a1f7,d10166f3-ac5f-480b-9216-bee87c4eb7a0,2024-06-06,500000,ach
6cc7532a-3261-46e6-b521-3de451eb8d4a,197799cc-a467-4af3-9e37-d2a4c0487ffd,2026-02-09,6760.67,check
6903b003-1b1f-4aae-8a51-0259e3af0f52,197799cc-a467-4af3-9e37-d2a4c0487ffd,2026-02-13,8239.33,credit_card
48fb7972-e153-4eeb-88a5-b0d3c28382ae,522e9bf4-b5ff-4c3b-9461-90760770bc0c,2025-01-14,50000,check
b08a02ef-8ca1-4d95-9835-9c3b4e919e9f,d3071fd3-1ee7-4890-8844-86190349ca39,2026-02-28,15000,wire
ab823f21-fe20-45ee-bc8a-bbcaf163d0e6,93a65d3a-b347-44eb-bbf4-a6a261496eb5,2026-03-22,500000,wire
dbf6ceba-021a-4978-8a25-670f5fd4988a,41444b1c-7711-441c-a315-42c4b2ef93e5,2024-01-19,15000,bank_transfer
e8197c85-9e65-46e2-80fd-cfd70bb27c2a,f74e0e38-66ae-408a-865d-5034e1dfc5a7,2026-04-13,15000,credit_card
0bbed8d3-608d-46a3-953e-d1fbd6b428d0,212be36d-ebe0-4dd6-bd77-5793f950e760,2026-04-06,50000,ach
a3c3588a-350a-42f9-83bd-2837a641e9ad,315f0aa4-6df0-48bd-8492-3e52b1650120,2023-07-18,15000,bank_transfer
063a2358-9b9d-4b30-bf58-95255ea35e51,c2931315-e42a-444c-b701-e81468ce43b6,2025-10-06,15000,wire
427ac023-0f2c-4e95-93d9-28c3bc3b7033,94438f84-599c-4ccb-a1c3-ceca70549d85,2024-09-11,15000,bank_transfer
221ffcfb-0c71-4472-8991-b239258ae71c,dd05c594-7311-4e99-8fcc-f343279f1dad,2025-03-21,50000,bank_transfer
e8fff09a-95cb-4771-ac20-a56f63f70bea,e85d2c72-8c06-4a08-a7ff-9e1d18482ab7,2025-05-17,500000,credit_card
e8290d92-185a-4037-b6c3-7c3e42bcdc30,2f38a4fe-a58c-49cd-9c06-4792e9f9dafb,2025-04-13,200000,check
d702bfcf-cb15-4518-9746-3b792872dc7f,60c3606a-c275-4aec-b947-5fd013d47862,2025-05-12,15000,bank_transfer
2e494aeb-6e28-4234-a011-724eac28f263,3b67afaa-1368-41c2-a190-da49c2746418,2024-02-11,50000,check
5910c5cc-3785-4ffe-b598-e08c65a9161f,1db44bbb-64aa-4add-b3e1-866b4f49e950,2023-07-15,50000,bank_transfer
4fce0f93-86de-4fd0-8a7d-67116aef03ec,6a6e95fb-dc9c-4a4e-8d4f-f1d5e5afe858,2024-02-22,15000,bank_transfer
0dbcdd28-ee59-49d1-ae85-33ce51ca87f0,a8450f05-c325-4c78-a1f4-c8753cd42748,2023-06-13,200000,bank_transfer
56a97a40-7b71-40bc-8a0e-feb214fa5a2f,689bf926-3a51-4c7a-9c42-baacdfd0caff,2024-02-10,200000,credit_card
fd29e4ca-477f-4cfc-b38b-0b84e4822b37,e2e1f88d-6d9b-423d-b6ea-83d9afbde37f,2024-10-12,50000,bank_transfer
160a7906-2f13-442a-82d2-6f98f464c026,3e67ce86-7168-4528-8793-127fdc527438,2025-12-02,291091.08,credit_card
46be23fd-ca5b-467a-9984-4a8684c911df,3e67ce86-7168-4528-8793-127fdc527438,2025-12-07,208908.92,ach
30a09357-d56b-48d1-aeac-2ec6c5c80c13,240b2b89-a7f1-425e-91d6-0d871e3c89d6,2023-11-11,50000,bank_transfer
97395f26-c8c5-48eb-8f34-b3518c9dfe92,1599d892-4e8c-4ed0-a5bf-0b2a5de56de5,2024-06-27,15000,ach
02f5baea-42c7-4ba5-9981-37d8fc5b32c9,8b97f895-3441-42f3-b875-bf6e08e8829d,2023-07-18,9555.45,bank_transfer
39514152-2a07-483d-8e94-236a28c09bb4,8b97f895-3441-42f3-b875-bf6e08e8829d,2023-08-02,5444.55,check
5dc0482f-7361-445b-a584-fe1a9ca90899,46fb53e7-e118-44a6-8666-6f020fd80077,2023-10-22,15000,wire
91057bf9-693c-4290-9a15-69dde2d7c747,c20eb2fc-75ce-4fa1-9dc0-5e2cc0308dca,2025-09-01,15000,ach
b5192392-ce76-448f-a358-36e6dd0e8222,c459d105-0bdf-4dde-8558-3074c00ed20e,2023-09-13,15000,ach
fbbd24c7-3918-422f-beb2-7bb867b27dda,e50b6c6b-9c0c-45be-bdd0-174b5047e9cf,2025-05-16,500000,ach
08174323-256d-4cd7-9f0a-4cb5743b2715,3e55cbee-eed4-4ef7-bcf8-1874310c58b2,2023-07-14,50000,bank_transfer
4f2b2d0b-e26a-4801-b785-8ae3454d24d7,68d741c5-69a6-4989-8f1a-d26f55e231e3,2025-12-22,50000,bank_transfer
82870a05-4e04-45f4-a94f-bae2af67fd85,99ad6e65-90e7-46e6-80d4-758f1e710474,2024-07-28,134848.6,credit_card
5466e355-65b5-4b4b-aab6-5d62996828e6,99ad6e65-90e7-46e6-80d4-758f1e710474,2024-08-11,65151.4,bank_transfer
f6b875d5-e52d-42f0-a956-1c253be1e617,74783e53-de08-4947-9180-c48b2f862068,2024-02-23,21854.02,ach
c542cc19-bc90-4a9b-b921-0d6018f9e97c,74783e53-de08-4947-9180-c48b2f862068,2024-03-08,28145.98,credit_card
7cf37670-fb0e-4169-867b-26948cc62212,9c030057-a8a1-4bd2-ab0a-5ba8eb94192f,2024-06-02,500000,ach
02c935d2-4606-4207-98c5-813a07a06466,0b40c8e1-e47a-47ac-89e0-92713d247343,2024-01-03,200000,credit_card
be16bb4e-15a7-43d9-8d17-6abc4cdfd078,c3f3f9d3-2941-4053-93cb-68ce0c211a29,2023-10-13,15000,bank_transfer
ff1a4254-0d5d-4320-bbb1-56ed24507346,276c4717-721d-4c8b-90ad-4a068abd3fea,2024-03-14,200000,ach
a1ac58cb-4975-43de-b0a1-1edeb5f6889f,20d7cb5b-c256-403a-85b9-4bcd1dc07ecf,2025-05-31,15000,bank_transfer
c0a5c13f-fe5c-4d86-9485-bb0f777d4eda,845c5549-d176-42a3-9d16-cc4031707947,2025-04-26,200000,ach
26900455-c9ba-4d69-8d16-85a816c7913b,57a421f5-2985-4879-bdb7-5d2d247beecf,2023-10-01,500000,credit_card
7bfd3ba4-4aa4-499b-9c91-b2ccd0e0be77,2519247c-0fd0-4527-be5f-27689c940d4a,2024-10-18,500000,bank_transfer
61931c67-9fae-4a27-bc03-67d6708075f9,1ee5bcf9-aa30-41d6-be00-b1cf9296bffb,2023-09-02,15000,bank_transfer
f678f0cc-3bd8-463d-a577-2db6403d158a,90787422-7a31-421e-a9b8-af3e3894a851,2023-08-07,50000,bank_transfer
d6f512de-c6c9-47d9-aff2-d92017f35eb3,41a0c1c1-0c1a-43c6-9a1c-aad13536f092,2023-06-29,500000,wire
b8a2ed0e-bcdd-41d1-839b-f18142810d86,f7ebbf8e-53fe-4804-afc8-1cf77740c45f,2024-01-22,15000,ach
2d98e40c-4d62-45f0-8766-b17ea424bdb6,39453ffc-91c4-407d-a8ab-6c0c2c8ef328,2024-12-09,17072.37,check
55159733-cc97-4570-a770-47242f2832d4,39453ffc-91c4-407d-a8ab-6c0c2c8ef328,2024-12-20,32927.63,bank_transfer
88a26814-a3ce-487f-a0d6-1415e91281d0,01e68c28-dee3-453a-8e3f-592412adfd1f,2024-02-21,15000,credit_card
02d506e1-95f7-446a-8c9e-17af24af07f9,16fcfe8a-02e7-4468-839d-52757de812ad,2024-05-11,15000,check
6fa71768-2162-44ee-8ee9-f37071c8e4e7,7bd649a3-c4e4-4665-bb3f-95fda6f10b2f,2024-04-21,200000,ach
f1a32303-3ba6-46a8-9af7-6fcf7d373ee1,ee7a16aa-aa9c-49d0-bf09-5ad55325a509,2025-05-19,15000,ach
3a05932f-95e0-4146-97fb-874c6497fa9e,9b72d029-a82a-4ee6-a7e1-6b4c34bd4b30,2025-06-06,15000,bank_transfer
2469c07b-002b-4a2a-b75a-72d3029eecce,5de337e5-39e8-4633-9a8b-e3cfd4d0e5a7,2025-09-12,500000,bank_transfer
f653c1e8-ac8c-44ae-aa06-f73109f7f70d,2161be3a-28c0-4b7a-952f-bdecd08577c7,2025-08-03,116037.34,check
be140dda-8b23-4c57-8237-c8f24ad6b808,2161be3a-28c0-4b7a-952f-bdecd08577c7,2025-08-10,83962.66,ach
d55a1e60-cd59-4f57-a22e-f75122e93f7a,38da6fbd-06b5-4656-a37c-ec327584879f,2025-10-13,50000,bank_transfer
e3cd89d1-269d-4ca7-a59c-3f9cc5640ddf,e651e687-62e4-45a5-9b0c-573bd11c0ad1,2024-04-28,200000,ach
86d525ba-1477-4f4c-8ca5-5b80b34865e9,ed78062f-80d0-4132-8531-87a61961d8c8,2024-08-14,23787.26,credit_card
f9a80153-67a8-47a4-9c0b-a00effa19b61,ed78062f-80d0-4132-8531-87a61961d8c8,2024-08-22,26212.74,bank_transfer
05c3dfed-4326-41b6-99da-4523f41900a5,38247ad5-0579-4f01-b87c-2acb11af5b32,2024-02-26,15000,wire
533439be-8c4b-45fb-b815-d98215c37a70,d54414e6-4cdc-4022-9648-498074067184,2025-03-04,15000,bank_transfer
ff756100-21cf-4f7f-b82e-76a9bb9e7b9b,801ae38e-4757-4d85-84c2-961de0e5433f,2026-02-15,15000,ach
5ad84bd6-4650-4674-af68-950b79f86ddf,24c1dc09-570d-4cf4-92ba-6580cc3c40a9,2025-08-09,500000,wire
1b4b8def-247d-45db-bf03-1c03652edffc,34baa75a-cad7-4686-9d12-803973d0833e,2026-03-04,50000,ach
bf2201b7-76f2-40df-bdd7-780858626cd1,36d5a170-7e77-45bd-8e64-33fba2fe6065,2023-08-15,500000,bank_transfer
7ec71b39-d7d0-4292-9fdc-de8c2d1a515c,bfc5b0dd-29f7-44f4-915b-252198e32aca,2025-08-02,15000,ach
75b9f771-3b6f-41bc-ab7f-9c9705cd323c,69c3dc36-8a20-45a6-a918-aba5b141b0c5,2026-04-02,500000,bank_transfer
7a528337-92fa-4acc-9b57-0e788bf7c3f8,772cf81b-eb04-40c9-88a6-fe71fe3ad4d3,2025-07-13,15000,wire
04d3ab4e-06b3-497c-8a54-ff2a214a18fd,3e964cf2-b02d-49f3-b0b5-313d2aaf1d5a,2025-06-06,200000,bank_transfer
b6a7cae1-4324-4286-9976-fa71fceeb7c4,8ca0440f-8d85-44c9-a9e8-a790379fefbb,2024-12-08,15000,check
9789506b-1d0b-4d1b-a5e1-bd837d26de0f,e1c3352a-ae91-42d2-af47-a85f9cd863ab,2024-11-15,27302.94,credit_card
9fd2d81f-d1f9-4d8c-b176-576fadc0d153,e1c3352a-ae91-42d2-af47-a85f9cd863ab,2024-11-25,22697.06,check
17a748ae-6801-4a5f-8323-683098a3c329,0d47a924-0011-49ae-ab89-15c56b5e9aef,2024-01-17,24369.15,bank_transfer
0e6e509b-eef2-459c-b80f-f5593438b95a,0d47a924-0011-49ae-ab89-15c56b5e9aef,2024-01-25,25630.85,credit_card
5f754165-58f5-45eb-8e17-984f24b300de,4cc8e935-83f8-490d-b435-32e89db8fa29,2023-10-23,500000,credit_card
9f6c0706-5f13-4ebc-a675-4d45730af054,6635ac9f-6f41-490c-a11a-660fd75312de,2025-07-23,15000,check
bfed9379-8a54-4c39-9285-ea1a54b3a44f,d63f070f-c72f-4f44-bcc2-9abb32cde751,2025-06-04,50000,bank_transfer
3b9d7aa4-1c55-48bc-8f4d-7a6d617a72db,cb8656a6-334d-436d-87aa-37d253ba761e,2025-08-17,50000,ach
35b86aee-650a-401e-903d-08b2a6ae6c9d,5f307af3-26ec-4af5-80a6-39577ee404c4,2026-04-18,15000,check
557a4d5d-77f4-434a-aa06-04da0aff3b04,ab4e0b12-bd72-4dd1-8682-5ffc50aefd9c,2024-01-26,15000,bank_transfer
e891bc3b-2a3a-4219-a316-d142ffc0a89c,ff1dd056-ecd7-42b0-915d-ca6e95f4187e,2025-02-12,15000,ach
21d10e02-7143-43cf-8dfa-fd194ee0fc4e,d0a2ee7a-2787-41c8-9ea6-70c5cbc29c21,2024-07-02,15000,ach
40219ba6-b9fb-4989-bffc-427fd8e8949b,a126adce-bdd1-44fc-9d72-d33536f2502c,2025-07-12,200000,wire
c3423976-9da7-4aeb-9fbb-43e003e92062,c325f5d7-c3a3-4a98-9546-711360c2e990,2024-02-04,15000,wire
94075ada-1d75-40c1-b18d-f05df03c77bc,ab050f8f-b5fb-4254-bfe8-94ea528c6e76,2024-09-01,50000,credit_card
59a1c529-60ea-404a-8706-40e83d877904,91f573a6-43b0-4996-a4a5-30e45d08007c,2026-02-22,15000,bank_transfer
cb3711be-b467-470b-bdfd-8b6e40c90e46,2f1c0d97-e683-4d44-96da-a66f7c64edec,2025-01-16,15000,bank_transfer
5f9b8027-e72e-47ef-923c-6e625c15d905,2b91c907-6360-4464-a550-b4b655955e25,2024-05-15,15000,wire
a09e9682-54c9-42da-976c-92f7d487ce29,992bf3c0-c467-49ec-9de2-3b476f3e2692,2024-12-10,50000,ach
a1e86aa5-f123-4272-8272-172eee03f906,204cd6bf-2bd3-4527-ad3c-586b8417e8fa,2023-07-13,95330.27,bank_transfer
6542dff8-5a19-4d50-8b6e-bf97b633623f,204cd6bf-2bd3-4527-ad3c-586b8417e8fa,2023-07-17,104669.73,credit_card
04336dac-0351-4536-9c6d-f91c3267e560,4d69db8b-c95d-4d32-883e-09d4f1225674,2025-10-05,9988.71,credit_card
a9187589-3df1-44ca-b0d6-d5bf4a8cc947,4d69db8b-c95d-4d32-883e-09d4f1225674,2025-10-15,5011.29,bank_transfer
f3473697-a394-4acb-8ca2-fdaf466651ee,f3aeec12-5689-4f7c-beab-10cdec198b8d,2025-03-22,15000,credit_card
43872e45-d5c4-4440-b764-0c2bdb7154b3,c1ee381f-6397-4afc-be4d-1060546cda19,2024-06-30,500000,ach
796a4256-85f3-4f0c-a5cf-3320d785c1f6,16a5c932-0597-4fbb-a297-8b7e51b0fdc2,2025-08-22,50000,check
5e97bdae-8583-43e2-88b7-d1a7ba7809c8,a13ff97f-6b11-46e0-9d7b-59103452abe1,2023-08-04,500000,ach
9a84127f-ff33-46af-b605-0ce0b445ebe8,66c3cd39-33f6-44ee-b826-bda79f348473,2023-08-27,15000,bank_transfer
201791f9-6bbe-4a9f-be96-595b2c47bc2b,55cffab8-4aa2-41ad-90f2-72c96525bece,2024-07-14,200000,bank_transfer
f5b566f4-af51-46b8-8d1f-36a2a38cf326,7f790a0d-76e7-4847-bd6e-26d222e68965,2023-11-12,50000,bank_transfer
0f198e0c-6ddc-4a8a-8f4f-4acecf17874f,c0c2d320-6a94-453f-8511-09a6bc9ae54d,2024-06-22,50000,credit_card
cdaf9952-27eb-4b4d-aa8e-de71a74ebadc,19b8b253-2e41-4244-b358-51c449d5dc4a,2025-06-09,50000,bank_transfer
59da740d-9a57-4352-b82c-88ad762bc683,b1383e73-60d8-45f0-b27d-af5391f136bf,2024-05-13,15000,credit_card
f5db1bf6-fe2a-4dfc-b0f4-692c4ebd6511,4b345fb4-ad3e-44bf-9b4f-fb79f7bc7103,2025-05-03,50000,credit_card
9908b4db-ea25-4d48-801c-6834908ea15f,3d8e671b-c1e6-4054-8d08-7045a9630ede,2026-01-29,15000,ach
919c07b3-8a0c-4512-bebc-56ca852327f5,e880c048-b3b4-48d5-b7f8-4b1b40de19e0,2025-03-26,15000,ach
77932a45-d18d-4761-8453-0b0c1fec2ce7,de628664-36f2-4ca1-8db2-d6139f32b642,2024-03-19,15000,bank_transfer
59f7f26f-4768-4b88-a517-77b16e7d167f,f5c32225-9a24-4e67-869a-f90699eeff63,2023-07-25,50000,bank_transfer
ebab93ab-54f3-42c9-9418-3dbfeaad8f8d,aa6eabb9-8760-4cd6-af0c-e34bde3d9112,2023-06-01,15000,ach
d88ed596-e0c4-49ac-8e0b-c6ff8f52c7f4,480e274a-70bb-49c5-ac58-f69694662c86,2023-08-07,9154.17,check
8e0cc28b-50ff-4a38-97ad-2dbd8aa1e0cf,480e274a-70bb-49c5-ac58-f69694662c86,2023-08-22,5845.83,ach
bfc1be13-096c-42e7-91b5-1b2257c4a3f2,89410f10-910d-4237-9675-e680eb0e8367,2025-07-12,22378.05,ach
a2e5b357-9716-488d-8780-c945890e726a,89410f10-910d-4237-9675-e680eb0e8367,2025-07-21,27621.95,ach
f43919fe-7af4-4e60-aae9-7516cf5a15f8,744888e9-732f-4b5a-b507-ca17f10650cd,2024-08-26,50000,check
065f6d6c-baf8-48b0-97b1-1c3136657f9e,5fadcbc8-89f9-44b2-ae62-abc93eacc545,2023-09-18,15000,credit_card
c212e00e-f967-4f6f-be3d-0231dc77879b,02d348d1-5010-418f-9219-28b7d2f8d1f0,2025-09-01,15000,credit_card
ade9d041-b71e-4d55-af26-b11c08c824f2,8f285cd2-f768-45a4-80e6-1f31b0c09ef0,2023-12-26,15000,credit_card
b78d4b26-bc32-40f4-8106-c41ef0434ec9,4f40ebaf-4ae7-4388-8c17-d6528c54da16,2024-04-30,15000,wire
93022b99-8d7f-499d-b24b-a3c1e26a81a5,cd053117-0398-40b1-9862-4523e98872b6,2023-12-08,15000,ach
3f5c106c-06a4-4d6f-8ff3-a00dc87edc0d,9502b86a-ada9-4328-9cb7-905a0e759ebc,2026-04-04,9368.25,bank_transfer
7a105bb9-7068-4dd7-8cbd-0994e842197f,9502b86a-ada9-4328-9cb7-905a0e759ebc,2026-04-13,5631.75,check
e19c6b18-8033-4642-a0a1-bced8b53f628,c903dad6-3e89-44e1-92b4-8126e617927c,2025-01-12,50000,ach
116a55a9-f62b-4798-bc5c-caae65b32dab,4f922b18-f27e-4098-b749-ce26907b1e5f,2023-09-11,15000,check
160975a1-4a1e-4212-88d0-3fef02a6eb22,05afeca1-9a9e-4622-a295-c98525d0ff7e,2025-11-07,15000,bank_transfer
d45e4dd4-ab3c-4644-b9a1-6d85dd86cd5a,bbaeb5ed-7296-4b04-b2ea-95e0212feb0b,2026-03-05,15000,credit_card
1c0ffcdf-44c7-4cdd-8b68-af55c3f8b916,400fbccf-6f06-48e0-8b49-b3d22aabdb38,2025-04-08,200000,bank_transfer
0b31a5cb-c3d6-4e92-bd11-5b515f90a7a6,40e06f90-af8c-456c-8ad2-1bd66b0bd5d1,2023-07-13,15000,wire
56d63cfd-b751-4966-8c0d-c1b0fb7c910b,589381e9-0f23-4813-bb73-1142eae731db,2023-11-03,9383.06,credit_card
6bbb5c7b-dfc1-425b-b14c-0c885fbd2412,589381e9-0f23-4813-bb73-1142eae731db,2023-11-13,5616.94,check
abbbb974-9102-4e98-a4e6-50c3f2f33e80,647e6c26-303e-4ab5-a96a-aa9000e67695,2025-09-06,15000,check
1f4baa2f-7664-48b6-9003-edd54d2fb0c4,ea3d5f29-69f6-4e17-884e-6a3bb36ef479,2024-02-17,50000,credit_card
4fb26e94-1a99-49a0-b765-2c0a91dc2d95,6927b929-3f85-4d37-840f-e8f96eff9e6d,2023-05-23,200000,wire
4ce7e791-0381-40a9-95d4-b86e1cdbd656,eac64971-2a85-404b-9bb0-ed9723d2fabd,2024-06-16,500000,bank_transfer
f4aa937b-431f-4845-80e4-95f63c123670,86390dfe-1036-4ec7-bd75-18f9f22c31bd,2023-08-22,15000,bank_transfer
3b6b349d-b2f4-4c31-80db-ec4ce62c858c,cb25314c-c326-48b7-ba03-0f37d6ecf918,2024-10-06,99581.25,bank_transfer
4c1f4223-a599-4fcd-8d20-4d4ebb7dcedc,cb25314c-c326-48b7-ba03-0f37d6ecf918,2024-10-18,100418.75,credit_card
43b089f9-b174-405d-bb63-55f103982e2e,7d4f2a7b-3c86-4c48-b72e-5d652f6a1a0d,2025-10-01,15000,ach
30028818-0227-4492-abec-0c704ec31ed2,483126d7-0214-4bf5-8ab9-0c8de30c1d9f,2023-07-25,15000,wire
e20b0137-5a97-42cf-98aa-c939982b9794,cd9dcbf8-0471-4e20-9a92-a91643711a4d,2025-09-04,200000,check
11f79733-f61a-4d70-ba2d-d51732c75853,12175cd5-5827-4475-84c4-3986839c2483,2025-10-28,50000,check
2a94882f-f737-4282-ac8b-6e6758258295,204ac91b-ab15-4ff1-9a55-43e0d13e88cd,2025-07-05,500000,ach
6a340ee6-6b60-45b0-b78d-373f7f5e82ce,713bc203-3026-42d5-9487-ccbcf8ae0cba,2023-07-21,50000,check
2ba3aa57-b3d2-433a-98ce-ec1beb38eb2a,e312d4ff-184f-4850-981e-31a116bf8f45,2024-02-25,500000,credit_card
cc5d028d-462c-4730-b6de-c81d8502717a,c494a2a8-e71d-4afa-bec1-8a3ee1e18705,2024-09-15,15000,check
484ef7cc-9314-4cff-9fe2-0839a069aba3,a2a17099-534e-4713-96ad-7cd512b34483,2025-10-23,50000,bank_transfer
245bf61a-2890-4fb1-b114-e8f65235dd4e,50e6ed9b-f33e-4385-a1e4-cdcf502aa35e,2023-09-18,15000,ach
0c9c13f7-4dab-47b7-8849-86990c989b40,862ca77d-08a3-477b-af85-59d9a4153814,2024-04-01,50000,ach
3bda5fad-654b-433b-a66e-7ee97f4c4eb1,53ea0e56-0afe-4f83-9bbd-c550b02dfc12,2025-10-25,200000,bank_transfer
ae988015-793f-4bfe-89ca-cab615696456,59820acc-6cd1-4e5e-9cc3-5f59035ca161,2025-10-04,18803.91,check
ba1736d2-758e-474b-aec1-f05581968a4b,59820acc-6cd1-4e5e-9cc3-5f59035ca161,2025-10-14,31196.09,ach
7ce955e5-d4cc-41a6-9697-b8849f44b6ea,8142261c-a652-42ac-b32b-47ec0b7aae04,2023-10-11,500000,bank_transfer
c5bf10b3-85aa-4bb5-b0ac-1bf11a7af436,cd405719-adc5-48d0-888a-6b6dd0350110,2026-01-14,50000,bank_transfer
12009a7a-a0b0-413c-971b-11b07c20c291,978875b8-65ff-4535-8e16-ab1d58bc944d,2023-06-03,200000,ach
8e61b5be-8e76-4965-b10a-923310550120,8ea1831d-e872-44c0-9708-da6344ca0963,2025-05-24,50000,wire
c8f411e0-93eb-4724-830d-15fb11fd4774,25c5a490-4ac1-4cde-966d-beda1f5d3c0f,2026-02-27,15000,check
679fb3b7-5875-4848-8863-f80f691b702c,8720a172-3bef-43f8-858d-30e7fd6be3fb,2025-10-04,50000,bank_transfer
2d217383-67fc-4b75-b2e5-b02f638bc0b0,63d854b5-be17-4c25-8497-b5e1b03157a9,2024-06-26,50000,wire
4814a433-f71e-47a3-8826-ac11a5656f06,dd89f382-e240-4fe9-ba96-adeadece6765,2023-11-24,50000,credit_card
512d7bd3-55a6-4dd3-84cb-2c7593a20582,cf4d5e81-6344-455d-b32d-ba5ce461b835,2024-05-09,15000,check
f3e1f74a-707c-4068-9816-d2307c1ad767,b9650a1d-7c53-4681-9dea-d96b95f197de,2023-06-17,5524.52,bank_transfer
39bb67ac-eb6d-48bd-a9c6-1bf5e988e22a,b9650a1d-7c53-4681-9dea-d96b95f197de,2023-06-28,9475.48,credit_card
5e1807d5-d067-4e24-9e23-342a73362af1,7bdc7550-79b4-4fc8-a76b-c75778e8888c,2023-07-11,500000,credit_card
170bd383-9fe4-4396-affd-9cfbd29c8374,3790c848-16fb-416e-99e1-35b32adf4350,2024-12-09,50000,wire
bdc50ab4-45cb-470d-86da-f522380f7695,27d1442d-11a0-48e3-82ef-083cd0553757,2025-02-11,15000,bank_transfer
366ff026-e9ec-4dc8-b6f4-6657a016dca4,04cda53c-b387-415d-87ac-eb0cfca3c239,2025-09-03,15000,ach
7e3c292c-cf7c-4403-a524-6116f823fb68,ee258663-016d-45e2-97d0-a990eafdb678,2024-09-30,15000,bank_transfer
47f0270d-4545-4246-a16d-f10fcfef390b,8a13f20a-21cc-485b-8d4b-7665f202c370,2025-09-02,200000,ach
dc9d7fd0-6adb-40a4-8ebd-c9f335317ff1,f078b07b-14a9-4ac6-8d45-2d9205d0a232,2025-03-23,200000,credit_card
c4c583e2-a5b3-4cb4-90f3-f59048a81f77,ad2576a3-1cdb-427d-b001-eeae57eb3433,2025-07-07,15000,ach
46c8c4af-676c-4b12-bb73-6c4062015fae,b782a893-95c0-4001-8196-ce33b226b513,2023-09-06,15000,bank_transfer
4a4b7851-e444-4330-8c17-5c802197f4f0,1adb5ea8-3460-4d8c-ae94-a6dca578262f,2023-10-14,15000,credit_card
d2ba4335-3b16-4fcb-97c8-f98dbe89d58e,4f3cb39f-865a-4d20-9a50-2e0e25f5cdd2,2024-07-19,50000,wire
6aca429b-856e-40dc-a748-dea998e405af,bbeb234a-2b62-4925-8e58-f18cd1b8f77f,2025-04-02,50000,credit_card
