id,invoice_number,customer_id,payment_term,payment_term_net_days,discount_pct,discount_days,issue_date,due_date,actual_payment_date,amount,currency,status,category,is_recurring,notes,created_at,updated_at
d77decd4-1486-49c2-b073-d6cbf16196fc,INV-009194,666dfc8f-ad58-477b-86d2-df54d1b4bece,1/10 Net 45,45,1.0,10,2025-07-30,2025-09-13,2025-09-23,15000,USD,paid,Consulting,False,,2025-07-30T00:00:00,2025-09-23T00:00:00
8dcbc3df-8f6c-4e9e-8c13-a32c7efba3d9,INV-009195,4f302b3e-1b1c-408e-a798-74e50ffa41b5,Net 30,30,0,,2025-09-10,2025-10-10,2025-10-12,500000,USD,paid,Materials,False,,2025-09-10T00:00:00,2025-10-12T00:00:00
6ee814c3-1c5b-4960-83e2-2f31c36184dc,INV-009196,47fdac5f-5d7e-45af-9302-5f5821518d82,Net 60,60,0,,2025-12-21,2026-02-19,2026-02-25,200000,USD,paid,Consulting,False,,2025-12-21T00:00:00,2026-02-25T00:00:00
ed15b256-658c-4e9f-8d7a-aa998d561fc2,INV-009197,47fdac5f-5d7e-45af-9302-5f5821518d82,1/10 Net 45,45,1.0,10,2024-04-28,2024-06-12,2024-06-07,200000,EUR,paid,Consulting,True,,2024-04-28T00:00:00,2024-06-07T00:00:00
25534e46-40b0-4ca6-8d5b-ff3bd6e4f815,INV-009198,eeff6144-0bf5-479a-9ed7-5fe2de49fb03,Net 30,30,0,,2026-02-16,2026-03-18,2026-03-17,200000,JPY,paid,Training,False,,2026-02-16T00:00:00,2026-03-17T00:00:00
943bc560-2a89-4d53-ba44-5b75ac7b82e6,INV-009199,361183cc-86e9-4193-9705-c9c61b70c1c7,Net 45,45,0,,2025-05-06,2025-06-20,2025-06-20,50000,USD,paid,Software License,False,,2025-05-06T00:00:00,2025-06-20T00:00:00
d8d71af4-ab66-4c53-9cbf-d21c6b22ce4e,INV-009200,c5e0d695-6a7b-427d-8bdb-2ad477818430,2/10 Net 30,30,2.0,10,2025-07-11,2025-08-10,2025-08-05,50000,USD,paid,Hardware,False,,2025-07-11T00:00:00,2025-08-05T00:00:00
0bd4e944-5f6d-419b-8e3b-eb5ee0ae2494,INV-009201,384d0e52-e8b4-4ecf-95cd-23e94c6f559d,Net 15,15,0,,2025-08-07,2025-08-22,2025-08-12,500000,USD,paid,Subscription,True,,2025-08-07T00:00:00,2025-08-12T00:00:00
8d609b6d-d28e-4bf2-910f-373e6aedfe26,INV-009202,36430089-8079-4e82-9fac-a6ee68d4267f,Net 60,60,0,,2023-05-30,2023-07-29,2023-07-27,50000,USD,paid,Maintenance,False,,2023-05-30T00:00:00,2023-07-27T00:00:00
f6d29dde-57ef-4f74-9f00-b85333442936,INV-009203,10500983-3b04-4111-b751-278b6b8a0911,Net 90,90,0,,2025-10-28,2026-01-26,2026-01-16,50000,EUR,paid,Shipping,False,,2025-10-28T00:00:00,2026-01-16T00:00:00
442bc660-86b1-4123-a600-48cb9ca771ff,INV-009204,17ab7d28-d869-4d67-99a5-23a38496673b,Net 60,60,0,,2024-11-03,2025-01-02,2024-12-28,15000,GBP,paid,Consulting,True,,2024-11-03T00:00:00,2024-12-28T00:00:00
9e8ebc36-5fde-47ff-8307-28ccb8f6e387,INV-009205,4f302b3e-1b1c-408e-a798-74e50ffa41b5,Net 45,45,0,,2025-07-21,2025-09-04,2025-09-01,500000,USD,paid,Hardware,True,,2025-07-21T00:00:00,2025-09-01T00:00:00
642d58a9-38f7-4e74-96ca-9d7ed81d9635,INV-009206,36430089-8079-4e82-9fac-a6ee68d4267f,Net 90,90,0,,2023-10-05,2024-01-03,2023-12-31,50000,AUD,paid,Consulting,True,,2023-10-05T00:00:00,2023-12-31T00:00:00
c8f7b02f-d4e5-41a4-906b-afed3d3ef15f,INV-009207,ae85ecbc-dcc1-440e-9baf-a2b2549de4d8,Net 30,30,0,,2024-12-12,2025-01-11,2025-01-06,500000,EUR,paid,Hardware,False,,2024-12-12T00:00:00,2025-01-06T00:00:00
8982d01f-9ac6-438d-83a6-994804968a74,INV-009208,46dcf89f-a7cf-4e79-a534-54ef4527c00a,Net 30,30,0,,2025-03-30,2025-04-29,2025-04-26,15000,USD,paid,Shipping,True,,2025-03-30T00:00:00,2025-04-26T00:00:00
3950ec1f-fe23-4f1c-bb97-62c2e6ce482d,INV-009209,a9b94d42-85e1-4f1b-8961-0fc7a427fe55,Net 30,30,0,,2025-05-01,2025-05-31,2025-05-31,15000,JPY,paid,Shipping,False,,2025-05-01T00:00:00,2025-05-31T00:00:00
724a6e25-eb99-489c-a34e-9beb84a12a1d,INV-009210,cba5b6e7-02ce-4f4c-9a85-5e1a1c63a430,2/10 Net 30,30,2.0,10,2024-08-28,2024-09-27,2024-09-27,15000,USD,paid,Maintenance,False,,2024-08-28T00:00:00,2024-09-27T00:00:00
56a8b720-396c-4123-9377-19b5d1de607f,INV-009211,1e0f893f-b5e3-44ff-aba0-a2e1be5602dd,Net 45,45,0,,2024-05-13,2024-06-27,2024-07-10,15000,USD,paid,Subscription,False,,2024-05-13T00:00:00,2024-07-10T00:00:00
b4c86b78-c6df-42ac-a9b6-2da9edd18800,INV-009212,0c2d3bf0-3aa6-48fe-9327-d85623bb4a74,Net 15,15,0,,2023-10-16,2023-10-31,2023-10-30,200000,INR,paid,Hardware,False,,2023-10-16T00:00:00,2023-10-30T00:00:00
3600a118-724c-429e-b0b4-c7372044e68d,INV-009213,b156e72d-c4c6-4de9-ae3c-1f8b6ec6f122,Net 90,90,0,,2024-09-27,2024-12-26,2025-01-03,500000,GBP,paid,Hardware,True,,2024-09-27T00:00:00,2025-01-03T00:00:00
f37740ab-b201-4ab1-9920-06ebfff84631,INV-009214,a7120c6c-3283-49cf-b05c-fbcfc7d8c498,Net 45,45,0,,2025-02-09,2025-03-26,2025-03-19,500000,JPY,paid,Professional Services,False,,2025-02-09T00:00:00,2025-03-19T00:00:00
cc4039ec-0d53-4110-947a-39d21c8f6d67,INV-009215,20f40194-b82c-4a25-9105-de504d492089,Net 60,60,0,,2026-02-22,2026-04-23,2026-04-13,15000,INR,paid,Professional Services,False,,2026-02-22T00:00:00,2026-04-13T00:00:00
cbc35b97-d424-41da-a846-282e941d1494,INV-009216,7015770e-3b52-4a49-b353-11da9628f5f2,Net 45,45,0,,2025-09-12,2025-10-27,,50000,GBP,cancelled,Hardware,False,,2025-09-12T00:00:00,2025-09-12T00:00:00
d1666155-05a9-440a-9a96-e1b7b93e11fb,INV-009217,17ab7d28-d869-4d67-99a5-23a38496673b,Net 30,30,0,,2024-04-05,2024-05-05,2024-04-25,15000,USD,paid,Maintenance,True,,2024-04-05T00:00:00,2024-04-25T00:00:00
f88871a3-94f1-4d5d-9f83-007d9581f834,INV-009218,1bbaeb3d-27da-49c5-af41-f88a142e9bf8,Net 30,30,0,,2024-11-04,2024-12-04,2024-12-03,200000,USD,paid,Custom Development,True,,2024-11-04T00:00:00,2024-12-03T00:00:00
2f627746-c62e-4153-b352-8c344edd7c1a,INV-009219,47fdac5f-5d7e-45af-9302-5f5821518d82,Net 30,30,0,,2023-07-20,2023-08-19,2023-08-18,200000,GBP,paid,Hardware,False,,2023-07-20T00:00:00,2023-08-18T00:00:00
c9f33518-6f75-41ac-a385-c58ed81d4dc0,INV-009220,f4280541-10f8-43de-a723-f04ac1dbee95,Net 90,90,0,,2024-12-22,2025-03-22,2025-03-21,50000,CAD,paid,Materials,True,,2024-12-22T00:00:00,2025-03-21T00:00:00
9ff1d07f-0eb2-437d-ab02-c2e1b09ab1c3,INV-009221,4c80cea5-2441-407e-bb81-70c35fe715ba,2/10 Net 30,30,2.0,10,2024-08-14,2024-09-13,2024-09-10,200000,JPY,paid,Shipping,False,,2024-08-14T00:00:00,2024-09-10T00:00:00
bbc42bcb-2aca-485d-844b-542942a8b587,INV-009222,af467270-0075-4678-a65b-e6e7cec15702,Net 30,30,0,,2025-05-17,2025-06-16,2025-06-26,200000,USD,paid,Consulting,True,,2025-05-17T00:00:00,2025-06-26T00:00:00
104218a0-4baf-4258-94a8-6abdae38f4bf,INV-009223,21509849-e457-409a-b367-887eb0a74a58,Net 30,30,0,,2024-08-01,2024-08-31,2024-08-17,500000,USD,paid,Consulting,False,,2024-08-01T00:00:00,2024-08-17T00:00:00
74094c9d-c6e3-485a-bf90-85d1a63a647c,INV-009224,09d67d6d-23a0-4dfd-aa29-bf60546fd3a0,2/10 Net 30,30,2.0,10,2025-12-09,2026-01-08,2026-01-15,15000,JPY,paid,Consulting,False,,2025-12-09T00:00:00,2026-01-15T00:00:00
8edc66ca-d16f-4ef6-a128-f886d67825ca,INV-009225,7015770e-3b52-4a49-b353-11da9628f5f2,Net 45,45,0,,2025-10-07,2025-11-21,2025-11-07,50000,USD,paid,Maintenance,True,,2025-10-07T00:00:00,2025-11-07T00:00:00
46076cd6-fac6-4854-8dee-b85c119b6689,INV-009226,e957ed37-0aba-45b4-a2ce-42fde91d0b2d,Net 30,30,0,,2025-04-11,2025-05-11,2025-05-04,15000,AUD,paid,Software License,True,,2025-04-11T00:00:00,2025-05-04T00:00:00
50224a17-1579-449b-9a64-738d21c2279c,INV-009227,0040ef57-9bc6-49de-bed8-9134a41e134c,Net 60,60,0,,2024-06-22,2024-08-21,2024-08-31,15000,GBP,paid,Custom Development,False,,2024-06-22T00:00:00,2024-08-31T00:00:00
4aa8648e-0cfb-4af7-8b8f-1077fecf7d36,INV-009228,eeff6144-0bf5-479a-9ed7-5fe2de49fb03,Net 45,45,0,,2025-08-22,2025-10-06,2025-10-06,200000,USD,paid,Hardware,True,,2025-08-22T00:00:00,2025-10-06T00:00:00
0b7fb9d8-fc1a-4145-af8d-78553de0ab95,INV-009229,a47e3c89-6978-454d-a9d1-186ebfde5cc1,Net 45,45,0,,2023-06-05,2023-07-20,2023-07-25,15000,GBP,paid,Hardware,False,,2023-06-05T00:00:00,2023-07-25T00:00:00
1007cd00-2dda-429c-823e-128cc5fcb3ef,INV-009230,17ab7d28-d869-4d67-99a5-23a38496673b,Net 30,30,0,,2026-01-12,2026-02-11,2026-02-08,15000,JPY,paid,Professional Services,False,,2026-01-12T00:00:00,2026-02-08T00:00:00
ccf8372c-7ee9-478f-acfc-76b3cce76f06,INV-009231,17ab7d28-d869-4d67-99a5-23a38496673b,1/10 Net 45,45,1.0,10,2024-07-24,2024-09-07,2024-08-28,15000,EUR,paid,Professional Services,False,,2024-07-24T00:00:00,2024-08-28T00:00:00
0a807eec-1777-498a-9671-36fd26f04960,INV-009232,aed85491-2d4b-4064-a114-c2bc42ee1037,Net 30,30,0,,2026-01-17,2026-02-16,2026-02-09,15000,USD,paid,Software License,False,,2026-01-17T00:00:00,2026-02-09T00:00:00
73685c84-47e2-40d0-adf3-3f808c217a03,INV-009233,17ab7d28-d869-4d67-99a5-23a38496673b,Net 60,60,0,,2026-02-19,2026-04-20,,15000,USD,draft,Software License,False,,2026-02-19T00:00:00,2026-02-19T00:00:00
34f51ca6-3faf-438f-a209-6e1d5060d4ef,INV-009234,17ab7d28-d869-4d67-99a5-23a38496673b,Net 60,60,0,,2024-10-04,2024-12-03,2024-12-02,15000,USD,paid,Training,True,,2024-10-04T00:00:00,2024-12-02T00:00:00
0a107eb3-49c2-45da-a131-4d3fc84b7325,INV-009235,943db33b-95b0-44e5-9aaf-f04e51454d87,Net 60,60,0,,2023-07-13,2023-09-11,2023-09-01,15000,AUD,paid,Training,False,,2023-07-13T00:00:00,2023-09-01T00:00:00
9b93f4fe-e586-4144-8aa6-31fa5c81e302,INV-009236,9a052101-eba1-49ca-a13c-bc051ebbda9a,2/10 Net 30,30,2.0,10,2026-03-18,2026-04-17,,500000,USD,overdue,Maintenance,False,,2026-03-18T00:00:00,2026-03-18T00:00:00
f8d0b3b7-ff00-4c8d-8aa6-fe650dce78bd,INV-009237,497b474f-ef38-4a5e-b169-03a08f2be3f3,Net 30,30,0,,2023-05-11,2023-06-10,2023-06-07,15000,USD,paid,Custom Development,False,,2023-05-11T00:00:00,2023-06-07T00:00:00
350cc00b-083b-4ea4-a1cf-c540399b2d60,INV-009238,879e24fe-2d5b-4ff7-8983-1bf505594fb9,2/10 Net 30,30,2.0,10,2023-07-24,2023-08-23,2023-08-09,15000,USD,paid,Maintenance,True,,2023-07-24T00:00:00,2023-08-09T00:00:00
d78cf2bb-f9c9-4277-9ed6-0938b395a55f,INV-009239,48774abf-d03e-4b2c-975a-3e47d2592503,Net 30,30,0,,2025-10-18,2025-11-17,2025-11-03,200000,JPY,paid,Materials,False,,2025-10-18T00:00:00,2025-11-03T00:00:00
ab2b9c7b-c128-4159-bb22-7b959ef7286e,INV-009240,87748dd4-880d-4984-b652-c8474a9af25a,Net 15,15,0,,2024-08-25,2024-09-09,2024-09-02,200000,JPY,paid,Consulting,True,,2024-08-25T00:00:00,2024-09-02T00:00:00
8da9d4af-3d90-491d-9430-5e7cc49aa623,INV-009241,4f87b527-3af2-4ed0-b514-a5acce306d1c,2/10 Net 30,30,2.0,10,2024-06-16,2024-07-16,2024-07-14,50000,USD,paid,Shipping,False,,2024-06-16T00:00:00,2024-07-14T00:00:00
8c75c2dc-3f00-41d7-9e48-5bee62e48ee0,INV-009242,e95094f3-6d97-4f5e-94f8-3cf78d7856a6,Net 30,30,0,,2024-08-19,2024-09-18,2024-09-08,15000,INR,paid,Maintenance,False,,2024-08-19T00:00:00,2024-09-08T00:00:00
8cab511b-f7d9-4d21-b0dd-ab74c56263ea,INV-009243,21a7d7c4-5829-47f4-81ce-ca5081473a2b,Net 30,30,0,,2025-12-17,2026-01-16,2026-01-16,200000,USD,paid,Materials,False,,2025-12-17T00:00:00,2026-01-16T00:00:00
59ae62d7-346a-449e-8da6-c89ba4109d60,INV-009244,9bd3c42a-eb9f-48b0-83f9-3f3366de8397,Net 30,30,0,,2024-08-26,2024-09-25,2024-09-22,50000,AUD,paid,Training,False,,2024-08-26T00:00:00,2024-09-22T00:00:00
13dc88b3-ba1c-4fba-9ec4-3b8359291ea9,INV-009245,41e1a003-232a-4e8a-93e1-34fa67e028be,2/10 Net 30,30,2.0,10,2023-08-29,2023-09-28,2023-09-30,200000,USD,paid,Subscription,False,,2023-08-29T00:00:00,2023-09-30T00:00:00
6eada74d-24c3-4db2-83eb-fcb496091b28,INV-009246,7cc29853-c0e7-404e-bc00-11fa97c57c13,Net 15,15,0,,2025-12-17,2026-01-01,2026-01-04,50000,INR,paid,Consulting,False,,2025-12-17T00:00:00,2026-01-04T00:00:00
5bba036d-cfcb-4983-a477-f3664ce2bdfd,INV-009247,295a4259-3090-40dd-b71c-64a6de13c4fa,Net 60,60,0,,2024-07-16,2024-09-14,2024-09-27,200000,INR,paid,Maintenance,True,,2024-07-16T00:00:00,2024-09-27T00:00:00
2c89c4ea-7a83-4493-833a-8aa9a6f8c086,INV-009248,17ab7d28-d869-4d67-99a5-23a38496673b,2/10 Net 30,30,2.0,10,2023-10-08,2023-11-07,2023-11-02,15000,USD,paid,Software License,False,,2023-10-08T00:00:00,2023-11-02T00:00:00
5905ed7a-3daa-4093-87d1-36724fab2644,INV-009249,497b474f-ef38-4a5e-b169-03a08f2be3f3,Net 45,45,0,,2024-07-26,2024-09-09,2024-09-06,15000,USD,paid,Software License,False,,2024-07-26T00:00:00,2024-09-06T00:00:00
0de3705c-797b-4e12-8e6a-deec09abfd0d,INV-009250,a5d95a21-a311-43c0-af25-bb6282a6fef5,Net 45,45,0,,2025-01-18,2025-03-04,2025-03-14,15000,USD,paid,Custom Development,True,,2025-01-18T00:00:00,2025-03-14T00:00:00
99700ca7-5e77-4810-8612-53540f0ca14c,INV-009251,9c05f48b-4d49-41b5-99ac-e7c4ef11e8b2,Net 30,30,0,,2023-06-29,2023-07-29,2023-07-29,200000,EUR,paid,Software License,False,,2023-06-29T00:00:00,2023-07-29T00:00:00
d0f4af1d-c67f-4d62-b9c4-c9073e851a15,INV-009252,7015770e-3b52-4a49-b353-11da9628f5f2,2/10 Net 30,30,2.0,10,2026-02-05,2026-03-07,2026-03-15,50000,USD,paid,Materials,True,,2026-02-05T00:00:00,2026-03-15T00:00:00
3fa3efd4-3cb9-4c46-98d3-17bb52935e10,INV-009253,fb17e383-72ee-4863-bc6d-559f20a92ded,Net 45,45,0,,2023-08-01,2023-09-15,2023-09-18,15000,CAD,paid,Custom Development,False,,2023-08-01T00:00:00,2023-09-18T00:00:00
23da37a3-1852-464e-8141-5c191d007752,INV-009254,148abd46-3c9b-450c-9f6d-36e5831fe79f,Net 60,60,0,,2025-04-14,2025-06-13,2025-06-26,50000,USD,paid,Custom Development,False,,2025-04-14T00:00:00,2025-06-26T00:00:00
c7f67370-0a51-490e-895e-574251d449e4,INV-009255,36486fd0-64cf-4998-9fec-2384accd4ced,Net 15,15,0,,2025-02-12,2025-02-27,2025-02-24,200000,USD,paid,Hardware,False,,2025-02-12T00:00:00,2025-02-24T00:00:00
d167f30b-e34f-4b2b-9cbe-b1833c2656a1,INV-009256,703310d4-4b46-419f-801b-fca69f9bb487,Net 30,30,0,,2024-02-06,2024-03-07,2024-03-06,500000,USD,paid,Maintenance,True,,2024-02-06T00:00:00,2024-03-06T00:00:00
c53ba619-fe02-4d6f-b3dc-82b6ffadc370,INV-009257,7b786c34-5d9a-4239-a1dc-2749431408e7,Net 30,30,0,,2024-03-12,2024-04-11,2024-04-08,500000,CAD,paid,Custom Development,True,,2024-03-12T00:00:00,2024-04-08T00:00:00
e3bdd3ad-6aac-4aae-9cb9-e56723f8826e,INV-009258,c726196f-a05d-425f-a822-46989d8e27d9,Net 30,30,0,,2024-08-05,2024-09-04,2024-09-03,50000,CAD,paid,Maintenance,False,,2024-08-05T00:00:00,2024-09-03T00:00:00
0b43455b-2bac-4222-b359-beb09b643f74,INV-009259,2aa750b1-7f1b-42a6-bd70-6a4212024f61,2/10 Net 30,30,2.0,10,2024-07-19,2024-08-18,2024-08-18,15000,GBP,paid,Professional Services,False,,2024-07-19T00:00:00,2024-08-18T00:00:00
eea0736c-71eb-4732-8f90-4a29ae2804e9,INV-009260,17ab7d28-d869-4d67-99a5-23a38496673b,Net 30,30,0,,2023-05-12,2023-06-11,2023-06-06,15000,GBP,paid,Shipping,False,,2023-05-12T00:00:00,2023-06-06T00:00:00
621abe81-2e0c-4e46-ada7-e2d09b253bbe,INV-009261,87663dc2-ee49-4aca-9295-62fa9e6bb4c6,2/10 Net 30,30,2.0,10,2025-12-07,2026-01-06,2026-01-05,15000,GBP,paid,Professional Services,False,,2025-12-07T00:00:00,2026-01-05T00:00:00
e88f5a6f-7388-4ab1-b87c-fa50ed344155,INV-009262,3ec337b5-af85-496f-b43b-5d9a2e575dcb,Net 30,30,0,,2025-12-17,2026-01-16,2026-01-06,500000,AUD,paid,Training,False,,2025-12-17T00:00:00,2026-01-06T00:00:00
093e8427-74e3-4a32-a2c8-ac8d54a710b2,INV-009263,30e5a837-1fb6-42b9-a96e-8748ae396215,1/10 Net 45,45,1.0,10,2026-03-15,2026-04-29,,15000,GBP,draft,Shipping,True,,2026-03-15T00:00:00,2026-03-15T00:00:00
179af42e-a4d5-46b0-8d46-4e566891194a,INV-009264,7015770e-3b52-4a49-b353-11da9628f5f2,Net 45,45,0,,2025-04-07,2025-05-22,2025-07-30,50000,USD,paid,Materials,False,,2025-04-07T00:00:00,2025-07-30T00:00:00
b60adfab-be9e-4f61-8c64-1eed50014677,INV-009265,aed85491-2d4b-4064-a114-c2bc42ee1037,1/10 Net 45,45,1.0,10,2023-08-18,2023-10-02,2023-10-04,15000,EUR,paid,Shipping,False,,2023-08-18T00:00:00,2023-10-04T00:00:00
c7435720-57e0-4de9-a741-3a71f98c0fc8,INV-009266,497b474f-ef38-4a5e-b169-03a08f2be3f3,Net 60,60,0,,2024-12-06,2025-02-04,2025-02-04,15000,EUR,paid,Shipping,False,,2024-12-06T00:00:00,2025-02-04T00:00:00
849c1dd5-327e-495a-9b72-59a2b9d9a9b3,INV-009267,f113445e-ce4a-4eb1-832a-b4895ef7adaa,Net 60,60,0,,2023-09-04,2023-11-03,2023-10-31,50000,USD,paid,Materials,False,,2023-09-04T00:00:00,2023-10-31T00:00:00
51babd4a-beb4-4d99-b394-e5b1c8389083,INV-009268,cb6516e6-4374-4148-9642-e2a0e820965a,Net 30,30,0,,2025-09-13,2025-10-13,2025-10-13,200000,CAD,paid,Professional Services,False,,2025-09-13T00:00:00,2025-10-13T00:00:00
073759f3-730a-4137-80cc-2eb7a0caa3b5,INV-009269,e4fa5c97-adda-47ef-850e-0626199f3d82,Net 30,30,0,,2024-10-08,2024-11-07,2024-11-17,200000,JPY,paid,Software License,False,,2024-10-08T00:00:00,2024-11-17T00:00:00
a9bd57c7-6392-4442-8991-785008d96268,INV-009270,20f40194-b82c-4a25-9105-de504d492089,2/10 Net 30,30,2.0,10,2023-05-25,2023-06-24,2023-06-24,15000,EUR,paid,Shipping,False,,2023-05-25T00:00:00,2023-06-24T00:00:00
1461e34d-3dd0-4882-8c7a-cd1296f9c1ef,INV-009271,4c4b7458-b287-43b7-8e76-d0cc3b9d0ccb,Net 60,60,0,,2024-01-26,2024-03-26,2024-03-25,50000,GBP,paid,Training,False,,2024-01-26T00:00:00,2024-03-25T00:00:00
c28f0c4e-7090-43ad-bd22-df0504b5e093,INV-009272,9d4c31af-2027-474b-8a47-66d0c22b883c,Net 90,90,0,,2025-08-13,2025-11-11,2025-11-21,500000,USD,paid,Custom Development,True,,2025-08-13T00:00:00,2025-11-21T00:00:00
11cfc13f-366e-47ef-a9a3-244bbf95bf6b,INV-009273,a2bf8465-73ec-4347-87d2-48f70911fc31,Net 30,30,0,,2023-12-08,2024-01-07,2024-01-17,15000,USD,paid,Training,False,,2023-12-08T00:00:00,2024-01-17T00:00:00
deff4557-8150-4e3e-8a0e-a13f342c0d78,INV-009274,a47e3c89-6978-454d-a9d1-186ebfde5cc1,Net 60,60,0,,2024-08-12,2024-10-11,2024-10-21,15000,AUD,paid,Professional Services,False,,2024-08-12T00:00:00,2024-10-21T00:00:00
bc9dd3ad-e307-4244-829e-39a58e5b4120,INV-009275,e4b9cf1f-c689-4254-a2b7-ccd5b2b39b8d,Net 30,30,0,,2026-02-22,2026-03-24,,15000,CAD,overdue,Consulting,False,,2026-02-22T00:00:00,2026-02-22T00:00:00
3279d804-c685-451f-86ae-3547897cd1f5,INV-009276,f7e9f01f-3f70-4ec5-8304-c0b9f7ac88db,Net 15,15,0,,2024-08-13,2024-08-28,2024-09-05,200000,INR,paid,Shipping,False,,2024-08-13T00:00:00,2024-09-05T00:00:00
48f6e2f4-0474-48a9-996e-abef29e92f30,INV-009277,85dfca26-ff02-4c3e-9a23-07ec7464d2fc,Net 15,15,0,,2024-07-07,2024-07-22,2024-07-22,50000,USD,paid,Shipping,False,,2024-07-07T00:00:00,2024-07-22T00:00:00
10c1bd40-76b3-4be8-b4ae-a1144f55a1f0,INV-009278,565f5188-50ec-42b7-8aa4-935c4ffdbada,Net 30,30,0,,2024-01-07,2024-02-06,2024-01-27,200000,USD,paid,Materials,False,,2024-01-07T00:00:00,2024-01-27T00:00:00
a29ee5f4-90c5-4be0-85fa-4c7d2748cbdc,INV-009279,1bbaeb3d-27da-49c5-af41-f88a142e9bf8,Net 15,15,0,,2025-03-03,2025-03-18,2025-03-19,200000,USD,paid,Materials,False,,2025-03-03T00:00:00,2025-03-19T00:00:00
34cb7453-08d1-408f-bdb9-ec97adf08312,INV-009280,9d6595ab-2814-46b5-bc9e-a6ae981e1002,Net 15,15,0,,2024-09-28,2024-10-13,2024-10-08,15000,AUD,paid,Maintenance,False,,2024-09-28T00:00:00,2024-10-08T00:00:00
a701f80a-9418-49ea-a528-5e4573f2614d,INV-009281,814f6c19-055d-4abf-bf68-1a24633dae30,Net 15,15,0,,2026-01-03,2026-01-18,2026-01-23,200000,USD,paid,Software License,False,,2026-01-03T00:00:00,2026-01-23T00:00:00
06d92f18-97b3-40cc-b186-8e758f3c798b,INV-009282,92541761-17ad-4624-8abc-af2adf6fa815,Net 45,45,0,,2024-09-12,2024-10-27,2024-11-05,200000,USD,paid,Hardware,True,,2024-09-12T00:00:00,2024-11-05T00:00:00
0886f690-764a-4970-b996-fc3da1dc73f0,INV-009283,b4f26bf7-4b85-4203-8855-d84b9cc1e50c,Net 15,15,0,,2023-11-03,2023-11-18,2023-11-17,50000,USD,paid,Shipping,True,,2023-11-03T00:00:00,2023-11-17T00:00:00
587ef15d-ba1a-479e-88b0-f7ee208ff487,INV-009284,886df444-ef9b-4bc9-977e-c1c47daf6aa4,Net 60,60,0,,2025-08-27,2025-10-26,2025-10-28,50000,EUR,paid,Hardware,False,,2025-08-27T00:00:00,2025-10-28T00:00:00
63d47977-bf14-411b-8240-69ff54640149,INV-009285,7015770e-3b52-4a49-b353-11da9628f5f2,Net 30,30,0,,2024-09-19,2024-10-19,2024-10-16,50000,EUR,paid,Shipping,False,,2024-09-19T00:00:00,2024-10-16T00:00:00
0b29179c-180d-4018-8c47-c4b59b1ff364,INV-009286,7cc29853-c0e7-404e-bc00-11fa97c57c13,Net 30,30,0,,2024-06-15,2024-07-15,2024-07-15,50000,GBP,paid,Materials,False,,2024-06-15T00:00:00,2024-07-15T00:00:00
ef74d571-047f-4fc4-b605-2d53e91c9d36,INV-009287,1b36b124-620d-4d4c-8bb1-edf2d98ee065,Net 60,60,0,,2024-06-28,2024-08-27,2024-09-03,50000,CAD,paid,Training,False,,2024-06-28T00:00:00,2024-09-03T00:00:00
6d7c9d81-1f76-454c-a827-0ebf00befa8a,INV-009288,1600f567-544a-49d4-ad19-4e58d9e3dbc9,Net 30,30,0,,2024-07-30,2024-08-29,2024-09-08,50000,EUR,paid,Maintenance,False,,2024-07-30T00:00:00,2024-09-08T00:00:00
34a33954-ca14-4e70-a694-d0ae3cb9cd89,INV-009289,17ab7d28-d869-4d67-99a5-23a38496673b,1/10 Net 45,45,1.0,10,2023-08-01,2023-09-15,2023-09-13,15000,INR,paid,Hardware,False,,2023-08-01T00:00:00,2023-09-13T00:00:00
bce55811-941f-4893-80ef-ee73aa7a6661,INV-009290,a47e3c89-6978-454d-a9d1-186ebfde5cc1,2/10 Net 30,30,2.0,10,2023-07-29,2023-08-28,2023-10-01,15000,USD,paid,Professional Services,True,,2023-07-29T00:00:00,2023-10-01T00:00:00
5dcb5502-8ff8-46a9-93d1-0787a3b6805e,INV-009291,53fda603-a63a-4e83-9067-7843cd385e56,Net 30,30,0,,2026-02-06,2026-03-08,,500000,USD,cancelled,Subscription,True,,2026-02-06T00:00:00,2026-02-06T00:00:00
c1a99b68-c8e2-46ed-9415-b6ecb7237714,INV-009292,91ad16a4-12c4-4f3c-96e4-f3d22e81b329,Net 60,60,0,,2023-04-25,2023-06-24,2023-06-17,50000,CAD,paid,Subscription,False,,2023-04-25T00:00:00,2023-06-17T00:00:00
cc4308fd-723b-4604-b35b-09c6c6cccb11,INV-009293,497b474f-ef38-4a5e-b169-03a08f2be3f3,Net 30,30,0,,2023-07-11,2023-08-10,2023-08-05,15000,USD,paid,Hardware,False,,2023-07-11T00:00:00,2023-08-05T00:00:00
4151c86d-f099-4fab-9839-878cffe8573a,INV-009294,525623e8-354b-42e2-8a59-5835227892e2,Net 30,30,0,,2024-03-08,2024-04-07,2024-04-19,200000,GBP,paid,Software License,True,,2024-03-08T00:00:00,2024-04-19T00:00:00
71d4579a-a37b-4573-ab4b-fa1f56745b72,INV-009295,c11d93fa-a52b-49f7-9e8b-95f2f2629e14,Net 60,60,0,,2024-12-31,2025-03-01,2025-02-26,50000,USD,paid,Maintenance,True,,2024-12-31T00:00:00,2025-02-26T00:00:00
